ubbContent,capacity,time,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,pubtime,modifytime,uin,nickname,id
最近心态极其不好！各种犯傻，为自己曾经的自以为机智填坑吧！,5915,,708,0,,0,,最近心态极其不好！各种犯傻，为自己曾经的自以为机智填坑吧！,4194304,,,98d595840840a201,2016/10/20 23:11,0,376976240,骑行小蜗游,1000050486
"[ft=#a5a5a5,2,arial, sans-serif]　　　　　　　　　　　　　　　　　　　　　　　　　　[ft=#f2f2f2,,]《马说》------韩愈[\/ft]
[ft=#bfbfbf,,]世有伯乐，然后有千里马。千里马常有，而伯乐不常有。故虽有名马，祗辱于奴隶人之手，骈死于槽枥之间，不以千里称也。[\/ft][\/ft][ft=#bfbfbf,2,arial, sans-serif]马之千里者，一食或尽粟一石。食马者不知其能千里而食也。是马也，虽有千里之能，食不饱，力不足，才美不外见，且欲与常马等不可得，安求其能千里也？[\/ft][ft=#bfbfbf,2,arial, sans-serif]策之不以其道，食之不能尽其材，鸣之而不能通其意，执策而临之，曰：“天下无马！”呜呼！其真无马邪？其真不知马也！[\/ft]
",5390,,707,0,,0,,"\u003Cspan style=\u0022line-height:1.8em;font-family:arial, sans-serif;font-size:13px;color:#a5a5a5;\u0022>　　　　　　　　　　　　　　　　　　　　　　　　　　\u003Cspan style=\u0022line-height:1.8em;color:#f2f2f2;\u0022>《马说》------韩愈\u003C\/span>\u003Cwbr  \/>\u003Cbr  \/>\u003Cspan style=\u0022line-height:1.8em;color:#bfbfbf;\u0022>世有伯乐，然后有千里马。千里马常有，而伯乐不常有。故虽有名马，祗辱于奴隶人之手，骈死于槽枥之间，不以千里称也。\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003Cspan style=\u0022line-height:1.8em;font-family:arial, sans-serif;font-size:13px;color:#bfbfbf;\u0022>马之千里者，一食或尽粟一石。食马者不知其能千里而食也。是马也，虽有千里之能，食不饱，力不足，才美不外见，且欲与常马等不可得，安求其能千里也？\u003C\/span>\u003Cwbr  \/>\u003Cspan style=\u0022line-height:1.8em;font-family:arial, sans-serif;font-size:13px;color:#bfbfbf;\u0022>策之不以其道，食之不能尽其材，鸣之而不能通其意，执策而临之，曰：“天下无马！”呜呼！其真无马邪？其真不知马也！\u003C\/span>\u003Cwbr  \/>\u003Cbr  \/>",0,,,98d595840840a201,2016/10/18 23:39,2016/10/18 23:42,376976240,骑行小蜗游,1000050485
之前在金证，觉得自己的付出与得到严重不符，如今在新公司，也觉得自己付出与得到严重不符。。然而却是相反的两个方向。。新公司一直说马上就会加班忙起来，可是我到至今也没怎么忙过，反而自己变得懒惰了许多了。。慢慢的都快忘记自己的梦想了，忘记了将来想要成为的人。。想实现曾经吹过的牛B也越来越远了。好需要有个人能指引我一下，带一下忘记如何前行的我了。,5634,,706,0,,0,,之前在金证，觉得自己的付出与得到严重不符，如今在新公司，也觉得自己付出与得到严重不符。。然而却是相反的两个方向。。新公司一直说马上就会加班忙起来，可是我到至今也没怎么忙过，反而自己变得懒惰了许多了。。慢慢的都快忘记自己的梦想了，忘记了将来想要成为的人。。想实现曾经吹过的牛B也越来越远了。好需要有个人能指引我一下，带一下忘记如何前行的我了。,0,,,98d595840840a201,2016/10/17 23:37,0,376976240,骑行小蜗游,1000050484
什么时候把自己的嘴管住了，哪些能说，哪些不能说，我的level应该可以提升一个档次！,5894,,705,0,,0,,什么时候把自己的嘴管住了，哪些能说，哪些不能说，我的level应该可以提升一个档次！,4194304,,,98d595840840a201,2016/10/17 15:18,0,376976240,骑行小蜗游,1000050483
不确定性也是旅行的意义！,5949,,704,0,,0,,不确定性也是旅行的意义！,4194304,,,188095a10002e101,2016/9/25 19:06,0,371312563,明明,1000050482
因为我的犹豫不决，最后火车票没定到，飞机票定不起，汽车票还买的到徐闻再过海峡的。其它住宿也没定，路线没定，去的景点没定，什么都没定，就因为我的犹豫。。定好了目标就要坚决，不要因为那几百块钱的事情，弄得自己优柔寡断~！,5758,,703,0,,0,,因为我的犹豫不决，最后火车票没定到，飞机票定不起，汽车票还买的到徐闻再过海峡的。其它住宿也没定，路线没定，去的景点没定，什么都没定，就因为我的犹豫。。定好了目标就要坚决，不要因为那几百块钱的事情，弄得自己优柔寡断~！,0,,,98d595840840a201,2016/9/25 18:38,0,376976240,骑行小蜗游,1000050481
能不能够在一起其实第一眼就已经作出决定了，只是有时候人的好奇心总想看看后面的发展是怎样，但最终总改变不了结局。跟撩不撩关系不大。,5845,,702,0,,0,,能不能够在一起其实第一眼就已经作出决定了，只是有时候人的好奇心总想看看后面的发展是怎样，但最终总改变不了结局。跟撩不撩关系不大。,4194304,,,188095a10002e101,2016/8/30 23:21,0,371312563,明明,1000050480
我一忙起来和特别闲起来的时候，就没时间在留言板上废话了,5919,,701,0,,0,,我一忙起来和特别闲起来的时候，就没时间在留言板上废话了,0,,,98d595840840a201,2016/8/24 22:18,0,376976240,骑行小蜗游,1000050479
"七夕节已过，对我来说只不过是普通的一天啦。不过，大概可以知道的是，之前舅妈给我介绍的那个妹子，有新男友啦。。看到她发这条朋友圈时，先是一惊，内心有一些小小的心理活动。再就是，祝福你吧！虽然我心里还是在乎这个妹子，但可能我们并不适合吧，不擅长撩妹，人还远在深圳，本身我们也没有太多交集，呵呵哒啦。。
不过确实也要在自己身上找原因，我本身也没有经常找她，聊的话题也并非别人喜欢吧。撩妹是有技巧的，那一次老弟的指点下，我们聊的还是挺开的，可是自己聊时，却无从下手。。
或许也刚好赶上自己压力最大的那一段时间吧，工作，生活，房屋，房贷等等，还得抽出心思开顾及她，想如何去聊天，然后也越来越不主动，大概就是这样被毁掉的吧。
祝你七夕节快乐~
好好想想自己吧。",5330,,700,0,,0,,七夕节已过，对我来说只不过是普通的一天啦。不过，大概可以知道的是，之前舅妈给我介绍的那个妹子，有新男友啦。。看到她发这条朋友圈时，先是一惊，内心有一些小小的心理活动。再就是，祝福你吧！虽然我心里还是在乎这个妹子，但可能我们并不适合吧，不擅长撩妹，人还远在深圳，本身我们也没有太多交集，呵呵哒啦。。\u003Cbr  \/>不过确实也要在自己身上找原因，我本身也没有经常找她，聊的话题也并非别人喜欢吧。撩妹是有技巧的，那一次老弟的指点下，我们聊的还是挺开的，可是自己聊时，却无从下手。。\u003Cbr  \/>或许也刚好赶上自己压力最大的那一段时间吧，工作，生活，房屋，房贷等等，还得抽出心思开顾及她，想如何去聊天，然后也越来越不主动，大概就是这样被毁掉的吧。\u003Cbr  \/>祝你七夕节快乐~\u003Cbr  \/>好好想想自己吧。,4194304,,,98d595840840a201,2016/8/10 0:27,0,376976240,骑行小蜗游,1000050478
最近心态不好，看着之前的同事涨工资了，然后一直就在算细节，看自己比他高还是低，然后心态就不好了。这心态要调整，是我自己说不在乎工资才去的外包公司的，现在怎么后悔了？一点点蝇头小利就能改变自己的心态，不应该是我的态度。,5757,,699,0,,0,,最近心态不好，看着之前的同事涨工资了，然后一直就在算细节，看自己比他高还是低，然后心态就不好了。这心态要调整，是我自己说不在乎工资才去的外包公司的，现在怎么后悔了？一点点蝇头小利就能改变自己的心态，不应该是我的态度。,4194304,,,98d595840840a201,2016/8/8 7:51,0,376976240,骑行小蜗游,1000050477
不要自我感觉太良好，人情世故方面我还太欠缺，幽默感严重缺货。,5913,,698,0,,0,,不要自我感觉太良好，人情世故方面我还太欠缺，幽默感严重缺货。,4194304,,,98d595840840a201,2016/7/28 23:51,0,376976240,骑行小蜗游,1000050476
我也许算不上什么努力吧，我只是把自己的加班当成了一种努力而已。。不过，我真心希望自己，在空闲的时间，好好看看书。,5861,,697,0,,0,,我也许算不上什么努力吧，我只是把自己的加班当成了一种努力而已。。不过，我真心希望自己，在空闲的时间，好好看看书。,0,,,98d595840840a201,2016/7/17 23:13,0,376976240,骑行小蜗游,1000050475
"好久没有在留言板上写过东西勒，因为找到了新工作，感觉身上的压力一下释放，这段有工作的时间里，反而缺少了计划性。不再散步，不再锻炼身体，学习主动性下降明显，周末打游戏，工作日漫无目的上网。这不是个好兆头，早就想写这样一篇留言来总结下，可都拖到了这个时候！懒惰是不需要培训的，它与生俱来。能做的，就是减少它的比重了。
下面说说要做些什么事情吧。对于我目前的工作来说，除了熟悉工作技能，sql优化是非常值得我学习的一个点！我有书有视频，就看什么时候来学习了，搭地铁的时候可以考虑去学习。晚上回来也可以学习。
锻炼身体，感觉自己每天越来越累，这绝对不是工作导致的，必然有我自己没有坚持锻炼的原因。每天回来得早的话，真应该出去骑车转转，或者跑个步，不然身体真早废了去。
邓哥的大数据计划已经开始准备，我每周准备投入多少时间在这个上面？图书馆准备什么时候去？周末就一直打游戏？
兼职，我当年想去做的兼职！准备得怎么样了？
大致就这几个事情，我准备如何去执行呢？等着我的结果！",5119,,696,0,,0,,好久没有在留言板上写过东西勒，因为找到了新工作，感觉身上的压力一下释放，这段有工作的时间里，反而缺少了计划性。不再散步，不再锻炼身体，学习主动性下降明显，周末打游戏，工作日漫无目的上网。这不是个好兆头，早就想写这样一篇留言来总结下，可都拖到了这个时候！懒惰是不需要培训的，它与生俱来。能做的，就是减少它的比重了。\u003Cbr  \/>下面说说要做些什么事情吧。对于我目前的工作来说，除了熟悉工作技能，sql优化是非常值得我学习的一个点！我有书有视频，就看什么时候来学习了，搭地铁的时候可以考虑去学习。晚上回来也可以学习。\u003Cbr  \/>锻炼身体，感觉自己每天越来越累，这绝对不是工作导致的，必然有我自己没有坚持锻炼的原因。每天回来得早的话，真应该出去骑车转转，或者跑个步，不然身体真早废了去。\u003Cbr  \/>邓哥的大数据计划已经开始准备，我每周准备投入多少时间在这个上面？图书馆准备什么时候去？周末就一直打游戏？\u003Cbr  \/>兼职，我当年想去做的兼职！准备得怎么样了？\u003Cbr  \/>大致就这几个事情，我准备如何去执行呢？等着我的结果！,4194304,,,98d595840840a201,2016/7/12 0:42,0,376976240,骑行小蜗游,1000050474
