留言板内容,capacity,time,楼层,type,pasterid,secret,signature,htmlContent,effect,回复内容,回复者,bmp,留言发布时间,modifytime,留言者QQ号,留言者姓名,留言ID
加油哦~,5966,,710,0,,0,,加油哦~,0,,,18c0950000000001,2014/12/12 16:39,0,535426933,a_李游,1000050161
加油！,5967,,709,0,,0,,加油！,4194304,,,98d595840840a201,2014/12/12 0:14,0,376976240,骑行小蜗游,1000050160
加油~！,5966,,708,0,,0,,加油~！,0,,,18c0950000000001,2014/12/10 18:52,0,535426933,a_李游,1000050159
加油,5969,,707,0,,0,,加油,4194304,,,98d595840840a201,2014/12/10 0:05,0,376976240,骑行小蜗游,1000050158
加油,5862,1418054828,706,0,,0,,加油,32,今天咨询一个学长...考研之前政治选择题做了五十多套，深深觉得差距大～明天开始背政治，加油!,明明,98d595840840a201,2014/12/8 19:02,0,376976240,骑行小蜗游,1000050157
加油↖(^ω^)↗！[img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14179673051466240\/0[\/img],5886,,705,0,,0,,加油↖(^ω^)↗！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14179673051466240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14179673051466240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/12/7 23:48,0,376976240,骑行小蜗游,1000050156
加油~,5968,,704,0,,0,,加油~,0,,,98d595840840a201,2014/12/7 13:32,0,376976240,骑行小蜗游,1000050155
加油,5969,,703,0,,0,,加油,4194304,,,98d595840840a201,2014/12/7 2:02,0,376976240,骑行小蜗游,1000050154
加油,5969,,702,0,,0,,加油,4194304,,,18c0950000000001,2014/12/6 0:25,0,535426933,a_李游,1000050153
加油~！,5966,,701,0,,0,,加油~！,0,,,18c0950000000001,2014/12/4 12:12,0,535426933,a_李游,1000050152
加油~,5923,1417621289,700,0,,0,,加油~,32,[em]e163[\/em][em]e163[\/em],明明,98d595840840a201,2014/12/3 12:16,0,376976240,骑行小蜗游,1000050151
加油~,5968,,699,0,,0,,加油~,0,,,18c0950000000001,2014/12/2 18:00,0,535426933,a_李游,1000050150
加油~最后一个月了。,5954,,698,0,,0,,加油~最后一个月了。,0,,,98d595840840a201,2014/12/1 9:27,0,376976240,骑行小蜗游,1000050149
"呀 ，昨天竟然忘记来了。。
加油咯！",5756,1417319309,697,0,,0,,呀&nbsp;，昨天竟然忘记来了。。\u003Cbr  \/>加油咯！,4194336,哈哈~~谢谢游哥~我们一起加油~一直没有看空间了....今天才看到~感动ing...,明明,98d595840840a201,2014/11/30 9:13,0,376976240,骑行小蜗游,1000050148
尽人事，听天命。,5957,,696,0,,0,,尽人事，听天命。,4194304,,,18d095a00042c101,2014/11/29 1:54,0,524254567,牛,1000050147
加油,5969,,695,0,,0,,加油,0,,,98d595840840a201,2014/11/28 8:57,0,376976240,骑行小蜗游,1000050146
加油！,5967,,694,0,,0,,加油！,0,,,98d595840840a201,2014/11/27 20:16,0,376976240,骑行小蜗游,1000050145
早安！对于有梦想的我们来说，现在也不早了，加油！,5925,,693,0,,0,,早安！对于有梦想的我们来说，现在也不早了，加油！,4194304,,,98d595840840a201,2014/11/26 7:31,0,376976240,骑行小蜗游,1000050144
加油~！,5966,,692,0,,0,,加油~！,0,,,98d595840840a201,2014/11/25 20:11,0,376976240,骑行小蜗游,1000050143
加油~！,5966,,691,0,,0,,加油~！,0,,,98d595840840a201,2014/11/24 17:26,0,376976240,骑行小蜗游,1000050142
加油！这几天我遇到了很多困难，我想如果换成是你，你都能迎刃而解，亦或许你根本就不会遇到这样的困难！好咯，不说了，just do it![img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14167054339556240\/0[\/img],5779,,690,0,,0,,加油！这几天我遇到了很多困难，我想如果换成是你，你都能迎刃而解，亦或许你根本就不会遇到这样的困难！好咯，不说了，just&nbsp;do&nbsp;it!\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14167054339556240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14167054339556240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/11/23 9:17,0,376976240,骑行小蜗游,1000050141
加油！[img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14166216914146240\/0[\/img],5896,,689,0,,0,,加油！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14166216914146240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14166216914146240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/11/22 10:01,0,376976240,骑行小蜗游,1000050140
加油！,5967,,688,0,,0,,加油！,0,,,98d595840840a201,2014/11/21 21:38,0,376976240,骑行小蜗游,1000050139
加油↖(^ω^)↗！[img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14164879963246240\/0[\/img],5886,,687,0,,0,,加油↖(^ω^)↗！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14164879963246240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14164879963246240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/11/20 20:53,0,376976240,骑行小蜗游,1000050138
差点忘记留言了。加油！,5951,,686,0,,0,,差点忘记留言了。加油！,4194304,,,98d595840840a201,2014/11/19 23:41,0,376976240,骑行小蜗游,1000050137
加油！,5967,,685,0,,0,,加油！,0,,,98d595840840a201,2014/11/18 12:12,0,376976240,骑行小蜗游,1000050136
加油！,5967,,684,0,,0,,加油！,0,,,98d595840840a201,2014/11/17 8:43,0,376976240,骑行小蜗游,1000050135
加油！,5967,,683,0,,0,,加油！,4194304,,,98d595840840a201,2014/11/16 8:09,0,376976240,骑行小蜗游,1000050134
我在澳门，考研加油！[em]e130[\/em][em]e130[\/em][img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14135910490486240\/0[\/img],5856,,682,0,,0,,我在澳门，考研加油！\u003Cimg src=\u0022\/qzone\/em\/e130.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e130.gif\u0022  \/>\u003Cwbr  \/>\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14135910490486240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14135910490486240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/10/18 8:08,0,376976240,骑行小蜗游,1000050133
晚上刷空间，高中同学保研，一个武大，一个中南。你呢？,5921,,681,0,,0,,晚上刷空间，高中同学保研，一个武大，一个中南。你呢？,4194304,,,188095a10002e101,2014/10/11 0:48,0,371312563,明明,1000050132
蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋～快数数介里有多少个蛋蛋～[em]e120[\/em],5890,,680,0,,0,,蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋蛋～快数数介里有多少个蛋蛋～\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d095a00042c101,2014/9/22 0:18,0,524254567,牛,1000050131
我可能等不到明天凌晨给你发生日快乐，就现在说把。生日快乐。考研的日子已所剩不多，唯有好好加油。记得去年我的生日正是在各个招聘宣讲会中度过的，想想也是快乐的~,5808,,679,0,,0,,我可能等不到明天凌晨给你发生日快乐，就现在说把。生日快乐。考研的日子已所剩不多，唯有好好加油。记得去年我的生日正是在各个招聘宣讲会中度过的，想想也是快乐的~,0,,,98d595840840a201,2014/9/21 22:55,0,376976240,骑行小蜗游,1000050130
shi胖子！！！太君比你瘦多了...瘦多了....多了...了...,5753,1409672966,678,0,,0,,shi胖子！！！太君比你瘦多了...瘦多了....多了...了...,4194336,早上喝了燕麦吃了黑芝麻糊还只是打个底...还要吃粉...不胖才怪～[em]e121[\/em],牛,18d095a00042c101,2014/9/2 23:46,0,524254567,牛,1000050129
原来一晚上也可以这么久...莫名的睡不着～总觉得少了点什么.,5914,,677,0,,0,,原来一晚上也可以这么久...莫名的睡不着～总觉得少了点什么.,4194304,,,188095a10002e101,2014/8/20 2:56,0,371312563,明明,1000050128
这段时间大家在留言板上写的信息都少了~,5857,1407425006,676,0,,0,,这段时间大家在留言板上写的信息都少了~,32,手机qq卸载了～就晚上回来看一下qq，所以一般就没写留言了～,明明,98d595840840a201,2014/8/7 22:57,0,376976240,骑行小蜗游,1000050127
蛋蛋蛋蛋蛋蛋蛋～快去花盆里种蘑菇然后明年就可以长出好多好多情人啦～,5905,,675,0,,0,,蛋蛋蛋蛋蛋蛋蛋～快去花盆里种蘑菇然后明年就可以长出好多好多情人啦～,4194304,,,18d095a00042c101,2014/8/1 22:29,0,524254567,牛,1000050126
亲爱的250、快乐[em]e121[\/em],5943,,674,0,,0,,亲爱的250、快乐\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d095a00042c101,2014/7/30 8:01,0,524254567,牛,1000050125
在想你。,5963,,673,0,,0,,在想你。,4194304,,,18d095a00042c101,2014/7/18 1:37,0,524254567,牛,1000050124
听雨.,5965,,672,0,,0,,听雨.,4194304,,,188095a10002e101,2014/7/12 16:13,0,371312563,明明,1000050123
最近不怎么会跟人相处了...值得反思...,5934,,671,0,,0,,最近不怎么会跟人相处了...值得反思...,4194304,,,188095a10002e101,2014/7/11 23:39,0,371312563,明明,1000050122
搞个课程设计，偶遇专业打酱油老师，白天打哈哈，晚上打麻将。也没办法，你自找的呗.,5891,,670,0,,0,,搞个课程设计，偶遇专业打酱油老师，白天打哈哈，晚上打麻将。也没办法，你自找的呗.,4194304,,,188095a10002e101,2014/7/10 8:43,0,371312563,明明,1000050121
小时候很爱哭，特别是每次从外婆家回来的时候。一个人在摩托车上哭，爸爸妈妈不说话，任烈风吹干了我的泪痕。而现在，我不那样容易哭了，因为，只不过是因为到了一站吧。今天看到一句话：你的身边没有敌人，只有榜样，哪怕那个人你很讨厌。,5748,,669,0,,0,,小时候很爱哭，特别是每次从外婆家回来的时候。一个人在摩托车上哭，爸爸妈妈不说话，任烈风吹干了我的泪痕。而现在，我不那样容易哭了，因为，只不过是因为到了一站吧。今天看到一句话：你的身边没有敌人，只有榜样，哪怕那个人你很讨厌。,4194304,,,188095a10002e101,2014/7/6 23:49,0,371312563,明明,1000050120
家明，我手机坏了发不了信息，想跟你商量个事情，就是我们大三要搬校区了，之前我们在爱站的时候都发了爱心伞还有存钱罐，这个是不是可以号召大家把它再送回爱站，虽然说是记忆，但是这样子可以一届一届传承下去。然后存钱罐里有钱的话还可以放到爱心基金账户里面，伞的话可以再流给新一届的干部干事，具体的看新一届的怎么弄。,5590,1404290878,668,0,,0,,家明，我手机坏了发不了信息，想跟你商量个事情，就是我们大三要搬校区了，之前我们在爱站的时候都发了爱心伞还有存钱罐，这个是不是可以号召大家把它再送回爱站，虽然说是记忆，但是这样子可以一届一届传承下去。然后存钱罐里有钱的话还可以放到爱心基金账户里面，伞的话可以再流给新一届的干部干事，具体的看新一届的怎么弄。,32,好的，这个可以。我今天就和元卿联系一下，具体的就这两天。,明明,98d595a00000e101,2014/7/2 16:40,0,630351518,南南,1000050119
222....豆豆们的纪念日....250的时候也是...哈哈～[em]e120[\/em][em]e163[\/em],5898,,667,0,,0,,222....豆豆们的纪念日....250的时候也是...哈哈～\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d095a00042c101,2014/7/2 10:02,0,524254567,牛,1000050118
一般当我俩互访空间时间间隔比较短时，是不是就是在留言板上发布了重大信息呢？,5889,,666,0,,0,,一般当我俩互访空间时间间隔比较短时，是不是就是在留言板上发布了重大信息呢？,0,,,98d595840840a201,2014/6/24 22:01,0,376976240,骑行小蜗游,1000050117
不记得你是上午考还是下午考了所以不敢打电话私信～考试好好加油吧、快快过完这三天～,5891,,665,0,,0,,不记得你是上午考还是下午考了所以不敢打电话私信～考试好好加油吧、快快过完这三天～,4194304,,,18d095a00042c101,2014/6/24 10:14,0,524254567,牛,1000050116
有时候人真的就是作，为了这么一个考试，全部直接刷题，能理解的理解，不理解的死记。另外，我原来总认为我永远不会有厌恶的人，总认为大家会记得别人好的方面，后来发现，都是我想多了。明天考试加油！,5782,,664,0,,0,,有时候人真的就是作，为了这么一个考试，全部直接刷题，能理解的理解，不理解的死记。另外，我原来总认为我永远不会有厌恶的人，总认为大家会记得别人好的方面，后来发现，都是我想多了。明天考试加油！,4194304,,,188095a10002e101,2014/6/23 23:47,0,371312563,明明,1000050115
有时候给别人说一句话，商量个事儿。别人可能只是下意识地应了一下，其实心里是不记得的，但是说的这个人却当承诺了。这就是矛盾的由来。,5842,,663,0,,0,,有时候给别人说一句话，商量个事儿。别人可能只是下意识地应了一下，其实心里是不记得的，但是说的这个人却当承诺了。这就是矛盾的由来。,4194304,,,188095a10002e101,2014/6/23 12:08,0,371312563,明明,1000050114
作死买啤酒给一只[em]e328055[\/em]罗罗看世界杯的时候喝。[em]e111[\/em],5789,1403457677,662,0,,0,,作死买啤酒给一只\u003Cimg src=\u0022\/qzone\/em\/e328055.gif\u0022  \/>\u003Cwbr  \/>罗罗看世界杯的时候喝。\u003Cimg src=\u0022\/qzone\/em\/e111.gif\u0022  \/>\u003Cwbr  \/>,4194336,[em]e102[\/em][em]e102[\/em]好好喝，我正在喝，也正在看世界杯...[em]e106[\/em][em]e106[\/em]谢谢阿牛~,明明,18d095a00042c101,2014/6/23 0:07,0,524254567,牛,1000050113
每一个下了注的球迷都坚信自己买的都是对的，就是说不出的对！,5912,,661,0,,0,,每一个下了注的球迷都坚信自己买的都是对的，就是说不出的对！,4194304,,,188095a10002e101,2014/6/21 18:25,0,371312563,明明,1000050112
真心想说，被地下博彩业绑架的世界杯，我们是在看一场直播的电视剧，可怜的观众和庄家。,5888,,660,0,,0,,真心想说，被地下博彩业绑架的世界杯，我们是在看一场直播的电视剧，可怜的观众和庄家。,4194304,,,188095a10002e101,2014/6/19 8:32,0,371312563,明明,1000050111
植物园事件得出，人必须得有头衔，即使自己没有，也得在自己身边找一个。不然，走到哪儿，都玩不转。,5876,,659,0,,0,,植物园事件得出，人必须得有头衔，即使自己没有，也得在自己身边找一个。不然，走到哪儿，都玩不转。,4194304,,,188095a10002e101,2014/6/18 20:18,0,371312563,明明,1000050110
微风拂面，复习佳时。,5950,,658,0,,0,,微风拂面，复习佳时。,4194304,,,188095a10002e101,2014/6/18 9:11,0,371312563,明明,1000050109
踩踩，在你留言板上找点正能量[em]e113[\/em],5856,1402986942,657,0,,0,,踩踩，在你留言板上找点正能量\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>,4194336,挺有感触的,Shaseon, 8519d800202c201,2014/6/17 12:41,0,1481990773,Shaseon,1000050108
谢谢你做的这一些[em]e176[\/em],5942,,656,0,,0,,谢谢你做的这一些\u003Cimg src=\u0022\/qzone\/em\/e176.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d095a00042c101,2014/6/15 12:40,0,524254567,牛,1000050107
牛牛偏头疼，蛋蛋有点忙。,5946,,655,0,,0,,牛牛偏头疼，蛋蛋有点忙。,4194304,,,188095a10002e101,2014/6/12 23:53,0,371312563,明明,1000050106
总有那种在最后一刻“切兜”的人，做好准备，这就是生活.,5871,1402712268,654,0,,0,,总有那种在最后一刻“切兜”的人，做好准备，这就是生活.,4194336,其实，自己特别不喜欢那种人.,明明,188095a10002e101,2014/6/12 23:00,0,371312563,明明,1000050105
